Store Link,Address,Formatted Address,Place ID,Street Number,Route,City (Locality),Administrative Area Level 3,Administrative Area Level 2,Administrative Area Level 1,Country,Country Code,Postal Code,Latitude,Longitude,Shop ID
https://www.conad.it/ricerca-negozi/conad-city-viale-carducci-23-b-55049-viareggio--009173,conad city viale carducci 23 b 55049 viareggio  009173,"Viale Giosuè Carducci, 23/B, 55049 Viareggio LU, Italy",ChIJHbchnfKh1RIRg-F4zOLXm9c,23/B,Viale Giosuè Carducci,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.8732616,10.2396037,67cf0f2774b04f610c63d59a
https://www.conad.it/ricerca-negozi/conad-via-ciabattini-ottorino-55-55049-viareggio--003692,conad via ciabattini ottorino 55 55049 viareggio  003692,"Via Ottorino Ciabattini, 55, 55049 Viareggio LU, Italy",ChIJyap0MeGh1RIROw_kFQ6hihk,55,Via Ottorino Ciabattini,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.878356,10.2548424,67cf0f2874b04f610c63d59f
https://www.conad.it/ricerca-negozi/pet-store-conad-via-monsignor-enrico-bartoletti-snc-55049-viareggio--050702,pet store conad via monsignor enrico bartoletti snc 55049 viareggio  050702,"Via Monsignor Enrico Bartoletti, snc, 55049 Viareggio LU, Italy",ChIJS4Vm4KWh1RIRbqgoDnepGBw,snc,Via Monsignor Enrico Bartoletti,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.8787114,10.2577384,67cf0f2974b04f610c63d5a4
https://www.conad.it/ricerca-negozi/conad-city-via-paolina-bonaparte-171-55049-viareggio--006505,conad city via paolina bonaparte 171 55049 viareggio  006505,"Via Paolina Buonaparte, 171, 55049 Viareggio LU, Italy",ChIJoxTkP_6h1RIRW1o9A0IlJss,171,Via Paolina Buonaparte,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.871683,10.245115,67cf0f2974b04f610c63d5a9
https://www.conad.it/ricerca-negozi/conad-city-via-cesare-battisti-55-55049-viareggio--000850,conad city via cesare battisti 55 55049 viareggio  000850,"Via Cesare Battisti, 55, 55049 Viareggio LU, Italy",ChIJqS_l_Pmh1RIRGeXBV339sXY,55,Via Cesare Battisti,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.8672949,10.2488109,67cf0f2a74b04f610c63d5ae
https://www.conad.it/ricerca-negozi/conad-via-pisana-snc-55049-viareggio--009522,conad via pisana snc 55049 viareggio  009522,"Via Pisana, SNC, 55049 Viareggio LU, Italy",ChIJs5BKiDCh1RIRKu5KQngnFKM,SNC,Via Pisana,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.865744,10.258671,67cf0f2b74b04f610c63d5b3
https://www.conad.it/ricerca-negozi/conad-via-bonascola-35-54033-carrara--003686,conad via bonascola 35 54033 carrara  003686,"Via Bonascola, 35, 54033 Carrara MS, Italy",ChIJdbrfoXwP1RIRp6OZdI6dwE0,35,Via Bonascola,Carrara,Carrara,Provincia di Massa e Carrara,Toscana,Italy,IT,54033.0,44.0582167,10.0860717,67cf0f2b74b04f610c63d5b8
https://www.conad.it/ricerca-negozi/pet-store-conad-via-montramito-1139-55054-massarosa--050829,pet store conad via montramito 1139 55054 massarosa  050829,"Via di Montramito, 1139, 55054 Massarosa LU, Italy",ChIJS2ZMTjaf1RIRD-kSmR9RIy4,1139,Via di Montramito,Montramito,Massarosa,Provincia di Lucca,Toscana,Italy,IT,55054.0,43.876149,10.287796,67cf0f2b74b04f610c63d5bd
https://www.conad.it/ricerca-negozi/conad-city-via-fabio-filzi-117-55049-viareggio--003693,conad city via fabio filzi 117 55049 viareggio  003693,"Via Fabio Filzi, 117, 55049 Viareggio LU, Italy",ChIJa9PobaiY1RIR9HyfxAgkMU0,117,Via Fabio Filzi,Viareggio,Viareggio,Provincia di Lucca,Toscana,Italy,IT,55049.0,43.8530892,10.2619144,67cf0f2c74b04f610c63d5c2
https://www.conad.it/ricerca-negozi/conad-city-piazza-sacco-e-vanzetti-snc-54033-carrara--003687,conad city piazza sacco e vanzetti snc 54033 carrara  003687,"Piazza Sacco e Vanzetti, SNC, 54033 Carrara MS, Italy",ChIJsw7pD74P1RIR0pR8B5Tx4qs,SNC,Piazza Sacco e Vanzetti,Carrara,Carrara,Provincia di Massa e Carrara,Toscana,Italy,IT,54033.0,44.07954900000001,10.1038952,67cf0f2d74b04f610c63d5c7
https://www.conad.it/ricerca-negozi/conad-via-carriona-ang-via-cavour-15-54033-carrara--004840,conad via carriona ang via cavour 15 54033 carrara  004840,"Via Carriona, 54033 Carrara MS, Italy",ChIJ5c7NHYAF1RIRmGPIhNWUl_Q,,Via Carriona,Carrara,Carrara,Provincia di Massa e Carrara,Toscana,Italy,IT,54033.0,44.0647664,10.077641,67cf0f2d74b04f610c63d5cc
https://www.conad.it/ricerca-negozi/conad-via-valmaira-5-55032-castelnuovo-di-garfagnana--003390,conad via valmaira 5 55032 castelnuovo di garfagnana  003390,"Via Valmaira, 5, 55032 Castelnuovo di Garfagnana LU, Italy",ChIJhXo9fgdv1RIRwiLdU49qsrU,5,Via Valmaira,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Provincia di Lucca,Toscana,Italy,IT,55032.0,44.1133933,10.4024961,67cf0f3174b04f610c63d5ea
https://www.conad.it/ricerca-negozi/pet-store-conad-via-della-fabbrica-2-55032-castelnuovo-garfagnana--050865,pet store conad via della fabbrica 2 55032 castelnuovo garfagnana  050865,"VIA DELLA FABBRICA, 2, 55032 Castelnuovo di Garfagnana LU, Italy",ChIJQV_NAxqf1RIRxByIcdcuoIg,2,VIA DELLA FABBRICA,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Provincia di Lucca,Toscana,Italy,IT,55032.0,44.10849100000001,10.408977,67cf0f3274b04f610c63d5f4
